BusinessCategoryId,BusinessId,CategoryId
40644,MYxeqLZHOjphbvhRan-dJw,4
40643,MYxeqLZHOjphbvhRan-dJw,376
40849,6pGzbQQwGdqKbXGdaTNy5A,107
41077,JmdgFq9sgXUIzeqalwrTRA,37
41076,JmdgFq9sgXUIzeqalwrTRA,32
41075,JmdgFq9sgXUIzeqalwrTRA,107
41412,cgYfSK1oUjCKrZISN6Ov4Q,54
41797,kD1TeXOhTXSdGtGWe7Vo_A,710
42064,ps2cZ6XU38rPsDlPDPkBpg,52
42063,ps2cZ6XU38rPsDlPDPkBpg,495
42062,ps2cZ6XU38rPsDlPDPkBpg,494
42061,ps2cZ6XU38rPsDlPDPkBpg,35
42301,F6WcoVsxBU8tUZIDnKAkTA,861
42348,cJDe43BJAbGTEjKmhM4Cbg,26
42347,cJDe43BJAbGTEjKmhM4Cbg,88
42346,cJDe43BJAbGTEjKmhM4Cbg,751
42368,FODDWft4nm2cGKeoWzzsvg,473
42367,FODDWft4nm2cGKeoWzzsvg,35
42366,FODDWft4nm2cGKeoWzzsvg,523
42365,FODDWft4nm2cGKeoWzzsvg,52
42456,nwjIvTxJt2GpMoKzuKWIBQ,107
42455,nwjIvTxJt2GpMoKzuKWIBQ,37
42517,tZEW8ESjrVmNGXvPnrR97w,187
42516,tZEW8ESjrVmNGXvPnrR97w,97
42632,Jk9rocVjl9UTK7uArNBgrA,19
42844,qmm3eoSgi_tCZx9h-zSOFg,69
42919,AZvVdqW-6RgLlJO0kE912w,82
42918,AZvVdqW-6RgLlJO0kE912w,216
42917,AZvVdqW-6RgLlJO0kE912w,220
42916,AZvVdqW-6RgLlJO0kE912w,1307
42927,adtEYGplWAteWaH9XONXmQ,127
42972,eUSEDA0FpFMAjsyQFKHEGg,134
42971,eUSEDA0FpFMAjsyQFKHEGg,20
42970,eUSEDA0FpFMAjsyQFKHEGg,39
42969,eUSEDA0FpFMAjsyQFKHEGg,19
42968,eUSEDA0FpFMAjsyQFKHEGg,40
43239,q6sBQAcKpdi5MkxXyyCFmA,32
43248,Lun7K17iN3BWXqUTzQaWEA,534
43247,Lun7K17iN3BWXqUTzQaWEA,50
43246,Lun7K17iN3BWXqUTzQaWEA,30
43295,ooo2ndQs5VZnF6sYILlKhg,26
43294,ooo2ndQs5VZnF6sYILlKhg,490
43293,ooo2ndQs5VZnF6sYILlKhg,30
43292,ooo2ndQs5VZnF6sYILlKhg,87
43409,IY8vqMRhDrQLGh_9XV7KPQ,284
44174,gGVy74KwTeAnQLz2HJADAw,603
44173,gGVy74KwTeAnQLz2HJADAw,30
44172,gGVy74KwTeAnQLz2HJADAw,121
44200,rz--nAbc7Jx91uQMPRZp8g,107
44199,rz--nAbc7Jx91uQMPRZp8g,20
44394,h72AsjSTT3dPzYejT57mdQ,121
44393,h72AsjSTT3dPzYejT57mdQ,201
44392,h72AsjSTT3dPzYejT57mdQ,63
44391,h72AsjSTT3dPzYejT57mdQ,62
44390,h72AsjSTT3dPzYejT57mdQ,65
44475,9DqpdH1DCwozroX0dV5iDw,27
44474,9DqpdH1DCwozroX0dV5iDw,343
44473,9DqpdH1DCwozroX0dV5iDw,26
44472,9DqpdH1DCwozroX0dV5iDw,344
44486,YkjpubtHR6K1ovAeZeh2ow,35
44959,kg7ahNqXqpWNdCpO0NHBSQ,38
45055,ZiVR0tT-CPtdD0fL1Ps_XA,30
45054,ZiVR0tT-CPtdD0fL1Ps_XA,150
45168,AkOVHr2MqItV8FoXjt58_A,30
45167,AkOVHr2MqItV8FoXjt58_A,926
45166,AkOVHr2MqItV8FoXjt58_A,295
45165,AkOVHr2MqItV8FoXjt58_A,150
45164,AkOVHr2MqItV8FoXjt58_A,456
45163,AkOVHr2MqItV8FoXjt58_A,60
45162,AkOVHr2MqItV8FoXjt58_A,59
45161,AkOVHr2MqItV8FoXjt58_A,58
45160,AkOVHr2MqItV8FoXjt58_A,506
45220,tpJrlhn5QPI0ehDyYjN7qg,367
45219,tpJrlhn5QPI0ehDyYjN7qg,37
45218,tpJrlhn5QPI0ehDyYjN7qg,244
45335,xUBsH2uwosjAnVnl_R2hpg,924
45334,xUBsH2uwosjAnVnl_R2hpg,374
45333,xUBsH2uwosjAnVnl_R2hpg,128
45332,xUBsH2uwosjAnVnl_R2hpg,146
45404,oDmwTWTw4n0m04u03Qq3DQ,784
45403,oDmwTWTw4n0m04u03Qq3DQ,22
45402,oDmwTWTw4n0m04u03Qq3DQ,21
45401,oDmwTWTw4n0m04u03Qq3DQ,252
45400,oDmwTWTw4n0m04u03Qq3DQ,832
45399,oDmwTWTw4n0m04u03Qq3DQ,82
45398,oDmwTWTw4n0m04u03Qq3DQ,93
45397,oDmwTWTw4n0m04u03Qq3DQ,240
45744,b8IZDuZ0ikEI5rYVPAtn0g,603
45743,b8IZDuZ0ikEI5rYVPAtn0g,30
45742,b8IZDuZ0ikEI5rYVPAtn0g,349
45926,RvMdC1gcJyVoj3RXPPdAyQ,37
46030,Nd9FOg4dQjthPx0CX29hkw,30
46029,Nd9FOg4dQjthPx0CX29hkw,150
46028,Nd9FOg4dQjthPx0CX29hkw,295
46027,Nd9FOg4dQjthPx0CX29hkw,151
46059,4xnVH2jTVwrsO88q_jHWWw,37
46210,gomzC2CMt6MD_ykOSGwdDA,96
46209,gomzC2CMt6MD_ykOSGwdDA,37
46732,DUnmwtLWiRHolspcOIsJ6A,603
46731,DUnmwtLWiRHolspcOIsJ6A,463
46730,DUnmwtLWiRHolspcOIsJ6A,748
46729,DUnmwtLWiRHolspcOIsJ6A,60
46728,DUnmwtLWiRHolspcOIsJ6A,59
46727,DUnmwtLWiRHolspcOIsJ6A,58
47823,7YOEPQdMWGbKsat7xTeDwg,136
47822,7YOEPQdMWGbKsat7xTeDwg,1261
47821,7YOEPQdMWGbKsat7xTeDwg,1534
47820,7YOEPQdMWGbKsat7xTeDwg,1695
47819,7YOEPQdMWGbKsat7xTeDwg,1694
47818,7YOEPQdMWGbKsat7xTeDwg,1693
47817,7YOEPQdMWGbKsat7xTeDwg,804
48112,BrORoLCE5zVY6ekUb6omNA,187
48111,BrORoLCE5zVY6ekUb6omNA,96
48110,BrORoLCE5zVY6ekUb6omNA,299
48109,BrORoLCE5zVY6ekUb6omNA,302
48108,BrORoLCE5zVY6ekUb6omNA,37
48107,BrORoLCE5zVY6ekUb6omNA,97
48164,IMmCSoLUbqAPs0umjJQR9w,35
48163,IMmCSoLUbqAPs0umjJQR9w,838
48162,IMmCSoLUbqAPs0umjJQR9w,822
48161,IMmCSoLUbqAPs0umjJQR9w,1581
48453,LCzyOZMRyB6tKE6bPeWeeQ,26
48452,LCzyOZMRyB6tKE6bPeWeeQ,102
48451,LCzyOZMRyB6tKE6bPeWeeQ,136
48450,LCzyOZMRyB6tKE6bPeWeeQ,103
48800,1YElWbdEy4cg_FwFdjBKgw,6
48799,1YElWbdEy4cg_FwFdjBKgw,46
48798,1YElWbdEy4cg_FwFdjBKgw,3
48797,1YElWbdEy4cg_FwFdjBKgw,5
48796,1YElWbdEy4cg_FwFdjBKgw,2
48889,K0ijOKoV3wTlgFZKlRMrhg,38
48918,iWZE0-ZluD93zJqUTkujxg,4
48917,iWZE0-ZluD93zJqUTkujxg,792
48916,iWZE0-ZluD93zJqUTkujxg,50
48915,iWZE0-ZluD93zJqUTkujxg,384
48914,iWZE0-ZluD93zJqUTkujxg,184
48913,iWZE0-ZluD93zJqUTkujxg,146
49027,u0YYkO2CeD3JFCkR1wSMog,37
49064,V7skTuBhSs4v56V54s8ilg,24
49063,V7skTuBhSs4v56V54s8ilg,20
49062,V7skTuBhSs4v56V54s8ilg,174
49061,V7skTuBhSs4v56V54s8ilg,37
49178,i4y0CrKYLh_Qiv6JGyABJw,194
49503,M6OrLY_EH76HiotWJnLHeg,30
49502,M6OrLY_EH76HiotWJnLHeg,73
49501,M6OrLY_EH76HiotWJnLHeg,151
49500,M6OrLY_EH76HiotWJnLHeg,295
49939,Aai50_FPHwJ7OhYHAeseLA,327
49938,Aai50_FPHwJ7OhYHAeseLA,751
49965,UiRHhHhDaXzkkoJCf8LcTg,298
49970,hsDkxhc-_YYsVqAeQBJJjg,19
49969,hsDkxhc-_YYsVqAeQBJJjg,24
8001,BebMKPfZnp0mSj7iNv_FaA,345
8000,BebMKPfZnp0mSj7iNv_FaA,84
7999,BebMKPfZnp0mSj7iNv_FaA,50
8099,rUWsQQIqsUl-PfCEIZv64w,194
8098,rUWsQQIqsUl-PfCEIZv64w,1054
8097,rUWsQQIqsUl-PfCEIZv64w,205
8096,rUWsQQIqsUl-PfCEIZv64w,204
8133,sgS4aTQakESwh72WWn2MKA,350
8132,sgS4aTQakESwh72WWn2MKA,38
8225,xlUoy-OVO-EgZzfiHJk1Hg,37
8224,xlUoy-OVO-EgZzfiHJk1Hg,107
8393,vaVCzZu6GAMIf92K_Msmlw,168
8392,vaVCzZu6GAMIf92K_Msmlw,450
8417,_PHPpeC_amcmKCNNZzvmkg,448
8416,_PHPpeC_amcmKCNNZzvmkg,745
8584,hC4GGbGfpp1xfH47fZDDiA,613
8586,8fArAA0gwfUbb3uWotd5mw,382
8786,IY09uHwNvznCUDoFZ_su3A,37
8785,IY09uHwNvznCUDoFZ_su3A,824
8784,IY09uHwNvznCUDoFZ_su3A,19
8783,IY09uHwNvznCUDoFZ_su3A,95
9133,zJd73MwVAoPILBIJUevIHA,21
9132,zJd73MwVAoPILBIJUevIHA,67
9147,gU9_PUEdOOoBaSM49SRObg,879
9146,gU9_PUEdOOoBaSM49SRObg,22
9145,gU9_PUEdOOoBaSM49SRObg,174
9144,gU9_PUEdOOoBaSM49SRObg,21
9251,sOp6feWKRJ_77yP2z0S3NQ,444
9250,sOp6feWKRJ_77yP2z0S3NQ,27
9520,XmGyYue800vz5Af9IxDyfw,91
9519,XmGyYue800vz5Af9IxDyfw,30
9518,XmGyYue800vz5Af9IxDyfw,524
9517,XmGyYue800vz5Af9IxDyfw,210
10093,f_b_TRTj9jUsgdQC0oEbNA,639
10092,f_b_TRTj9jUsgdQC0oEbNA,161
10130,r_2-xafEtXp76fYUeQpF8A,37
10129,r_2-xafEtXp76fYUeQpF8A,107
10300,0gi2SbVUwuxaO5omvuAXpg,38
10299,0gi2SbVUwuxaO5omvuAXpg,641
10298,0gi2SbVUwuxaO5omvuAXpg,1138
10569,uUKkVTCN5_qzNo1YVXMnZA,23
10568,uUKkVTCN5_qzNo1YVXMnZA,22
10567,uUKkVTCN5_qzNo1YVXMnZA,38
10566,uUKkVTCN5_qzNo1YVXMnZA,134
10565,uUKkVTCN5_qzNo1YVXMnZA,40
10564,uUKkVTCN5_qzNo1YVXMnZA,37
10563,uUKkVTCN5_qzNo1YVXMnZA,430
10562,uUKkVTCN5_qzNo1YVXMnZA,33
10561,uUKkVTCN5_qzNo1YVXMnZA,879
10560,uUKkVTCN5_qzNo1YVXMnZA,21
10716,1hedlGItm_GxnAHqCX7mhg,184
10715,1hedlGItm_GxnAHqCX7mhg,4
10714,1hedlGItm_GxnAHqCX7mhg,146
11503,nG9wrA0F8uX7feyZkticww,60
11502,nG9wrA0F8uX7feyZkticww,59
11501,nG9wrA0F8uX7feyZkticww,58
11500,nG9wrA0F8uX7feyZkticww,926
11499,nG9wrA0F8uX7feyZkticww,30
11732,4XGjbI2Ggi-kdgt9eZR83w,239
11731,4XGjbI2Ggi-kdgt9eZR83w,1093
11730,4XGjbI2Ggi-kdgt9eZR83w,187
11762,DPuJadr9b2qTYi6tUIKMxQ,350
11789,7hpcxyY0azlVtwAlg9N-wA,98
11788,7hpcxyY0azlVtwAlg9N-wA,22
11820,RKTVUCpTWKYiqz90PjAIKg,203
11819,RKTVUCpTWKYiqz90PjAIKg,205
11818,RKTVUCpTWKYiqz90PjAIKg,194
12045,u28wdn24EcagumXJoUR4fw,164
12044,u28wdn24EcagumXJoUR4fw,809
12043,u28wdn24EcagumXJoUR4fw,237
12448,p1xzg2pll2qC84K3OmLIlw,668
12447,p1xzg2pll2qC84K3OmLIlw,442
12446,p1xzg2pll2qC84K3OmLIlw,441
13326,X_oVdjabSjFpANpEPf7yLg,506
13325,X_oVdjabSjFpANpEPf7yLg,756
13324,X_oVdjabSjFpANpEPf7yLg,603
13323,X_oVdjabSjFpANpEPf7yLg,883
13322,X_oVdjabSjFpANpEPf7yLg,150
13321,X_oVdjabSjFpANpEPf7yLg,30
13561,lf-knzhWrrzumHIEoBntxg,37
13560,lf-knzhWrrzumHIEoBntxg,284
13611,0PKz4McHMpClZKzqbna4fw,21
13610,0PKz4McHMpClZKzqbna4fw,407
13609,0PKz4McHMpClZKzqbna4fw,164
13608,0PKz4McHMpClZKzqbna4fw,22
13685,N60yOH1GpH8wE9kln7m3XQ,901
13684,N60yOH1GpH8wE9kln7m3XQ,198
13683,N60yOH1GpH8wE9kln7m3XQ,33
13682,N60yOH1GpH8wE9kln7m3XQ,37
13681,N60yOH1GpH8wE9kln7m3XQ,20
13699,JMq0dz_jb6SUEvhhON6mqw,639
13818,nl2CDo0kr90YbJms3JxLZA,184
13817,nl2CDo0kr90YbJms3JxLZA,4
13816,nl2CDo0kr90YbJms3JxLZA,30
13974,ISrGKXl_VDMucrcv35l7PA,26
13973,ISrGKXl_VDMucrcv35l7PA,27
14148,IWF6pgOPF7gNBOJqL8AaXQ,37
14273,zEd3Ex_k3vHiBbBPWRrO7Q,107
14272,zEd3Ex_k3vHiBbBPWRrO7Q,187
14335,yko7wPzC6qpbFOJQYs9-GQ,35
14334,yko7wPzC6qpbFOJQYs9-GQ,256
14333,yko7wPzC6qpbFOJQYs9-GQ,38
14628,FliczxaG4W7WEHJKdYzCNg,335
14627,FliczxaG4W7WEHJKdYzCNg,93
14626,FliczxaG4W7WEHJKdYzCNg,334
14625,FliczxaG4W7WEHJKdYzCNg,510
14624,FliczxaG4W7WEHJKdYzCNg,286
14623,FliczxaG4W7WEHJKdYzCNg,115
14772,ESdnCQZ5ZK7eDlrh8oChMA,42
15908,c7uYoULx6X2gWXwgsmVtsg,38
15907,c7uYoULx6X2gWXwgsmVtsg,379
15976,31VgiS9vNXANDagYLnXyfA,30
15975,31VgiS9vNXANDagYLnXyfA,196
15974,31VgiS9vNXANDagYLnXyfA,523
15973,31VgiS9vNXANDagYLnXyfA,35
15972,31VgiS9vNXANDagYLnXyfA,929
16574,f12Zv1B9crmSW58iyTR_mA,37
16573,f12Zv1B9crmSW58iyTR_mA,116
16572,f12Zv1B9crmSW58iyTR_mA,38
16571,f12Zv1B9crmSW58iyTR_mA,1304
16718,5xPpsprkfFB8_QkwLmGFUw,26
16717,5xPpsprkfFB8_QkwLmGFUw,444
17029,jkpWFKgjjd8xcnjpTfeb3Q,144
17028,jkpWFKgjjd8xcnjpTfeb3Q,37
17157,ABlz0-GMa9tYNWQnifyB1Q,6
17156,ABlz0-GMa9tYNWQnifyB1Q,5
17484,uqYB53z5GrtzJq8WHTF-xg,75
17483,uqYB53z5GrtzJq8WHTF-xg,21
17482,uqYB53z5GrtzJq8WHTF-xg,22
17481,uqYB53z5GrtzJq8WHTF-xg,37
17480,uqYB53z5GrtzJq8WHTF-xg,24
17736,Gck19imUtC4SF8Ff9w_HGg,107
17735,Gck19imUtC4SF8Ff9w_HGg,18
17811,xt7efAHnCIxeJECIyMFVtg,698
17935,6i_ai8qjYjhxDV988ZRWFQ,52
18085,oB6p5kpQKwu0VzXrUiAyzA,30
18097,m-ZqJFz9jJqyBA9Wsp_3KA,67
18096,m-ZqJFz9jJqyBA9Wsp_3KA,19
18095,m-ZqJFz9jJqyBA9Wsp_3KA,37
18094,m-ZqJFz9jJqyBA9Wsp_3KA,24
18093,m-ZqJFz9jJqyBA9Wsp_3KA,21
18342,skEx7VC_a7fhsOyvxH2JEA,52
18341,skEx7VC_a7fhsOyvxH2JEA,196
18786,3cHCPNlp9O7fY_RQKIJthQ,1322
19029,wkqoo1p4XrEJv_VzNQiZAA,490
19028,wkqoo1p4XrEJv_VzNQiZAA,91
19027,wkqoo1p4XrEJv_VzNQiZAA,436
19026,wkqoo1p4XrEJv_VzNQiZAA,30
19025,wkqoo1p4XrEJv_VzNQiZAA,1368
19024,wkqoo1p4XrEJv_VzNQiZAA,524
19177,GyosUdTqu1Ghyk1qNCdIZQ,30
19320,9v6rb7b_HpRJn18Hx34gAQ,269
19319,9v6rb7b_HpRJn18Hx34gAQ,270
19318,9v6rb7b_HpRJn18Hx34gAQ,676
19317,9v6rb7b_HpRJn18Hx34gAQ,456
19316,9v6rb7b_HpRJn18Hx34gAQ,30
19509,8dXY90cHf3HsWK72AzO1mw,570
19508,8dXY90cHf3HsWK72AzO1mw,4
19588,0gvKUGQ4Y83oXUpFtKauUA,998
19587,0gvKUGQ4Y83oXUpFtKauUA,282
19586,0gvKUGQ4Y83oXUpFtKauUA,82
19605,Gf-LNRph_6DML9SB7nkjtw,1144
19728,ie-UduynPHYEUOXPL_BLGQ,441
19727,ie-UduynPHYEUOXPL_BLGQ,442
19726,ie-UduynPHYEUOXPL_BLGQ,136
19725,ie-UduynPHYEUOXPL_BLGQ,42
19724,ie-UduynPHYEUOXPL_BLGQ,909
19723,ie-UduynPHYEUOXPL_BLGQ,1381
19722,ie-UduynPHYEUOXPL_BLGQ,269
19745,4woDPLMVxFofOwLgIQX-eA,90
19744,4woDPLMVxFofOwLgIQX-eA,91
19743,4woDPLMVxFofOwLgIQX-eA,456
19943,mCiK35NrOXFhgJhEhtGbHA,32
20240,Oh55bhohxLKZu2nsHRqNiQ,38
20239,Oh55bhohxLKZu2nsHRqNiQ,37
20238,Oh55bhohxLKZu2nsHRqNiQ,69
20237,Oh55bhohxLKZu2nsHRqNiQ,292
20236,Oh55bhohxLKZu2nsHRqNiQ,222
21083,IJYqKCfeM4ePy7oqxSah7Q,174
21082,IJYqKCfeM4ePy7oqxSah7Q,24
21081,IJYqKCfeM4ePy7oqxSah7Q,37
21294,1f6wWD3iud8auBlYkQ9STg,379
21293,1f6wWD3iud8auBlYkQ9STg,378
21292,1f6wWD3iud8auBlYkQ9STg,30
21291,1f6wWD3iud8auBlYkQ9STg,38
21310,W53ifZHw5Wa7WljOQptcWQ,4
21309,W53ifZHw5Wa7WljOQptcWQ,146
21383,LRlUBt7ubV6ZuOlk0hnawA,1417
21382,LRlUBt7ubV6ZuOlk0hnawA,512
21381,LRlUBt7ubV6ZuOlk0hnawA,26
21380,LRlUBt7ubV6ZuOlk0hnawA,27
21609,_PY0kXAIO4TzSOhDApgb6Q,83
21608,_PY0kXAIO4TzSOhDApgb6Q,298
21726,ERYBrUxx3d3L-f9-13HXvg,146
21977,GnGjeLuG4EmjcYrhHlvP7Q,1383
21976,GnGjeLuG4EmjcYrhHlvP7Q,42
21975,GnGjeLuG4EmjcYrhHlvP7Q,141
21974,GnGjeLuG4EmjcYrhHlvP7Q,456
21973,GnGjeLuG4EmjcYrhHlvP7Q,140
21972,GnGjeLuG4EmjcYrhHlvP7Q,595
21971,GnGjeLuG4EmjcYrhHlvP7Q,329
21970,GnGjeLuG4EmjcYrhHlvP7Q,30
21969,GnGjeLuG4EmjcYrhHlvP7Q,1232
21968,GnGjeLuG4EmjcYrhHlvP7Q,26
21991,uz8ISWdE0OSJBjArw4P4Og,21
21990,uz8ISWdE0OSJBjArw4P4Og,20
21989,uz8ISWdE0OSJBjArw4P4Og,174
21988,uz8ISWdE0OSJBjArw4P4Og,37
21987,uz8ISWdE0OSJBjArw4P4Og,75
21986,uz8ISWdE0OSJBjArw4P4Og,22
22403,IN9sz_387MKXIFs96GZtdQ,148
22402,IN9sz_387MKXIFs96GZtdQ,4
22401,IN9sz_387MKXIFs96GZtdQ,1425
22400,IN9sz_387MKXIFs96GZtdQ,146
22482,UDF-ISFu8lIZDyWvoR7nLg,33
22481,UDF-ISFu8lIZDyWvoR7nLg,144
22480,UDF-ISFu8lIZDyWvoR7nLg,19
22479,UDF-ISFu8lIZDyWvoR7nLg,18
22478,UDF-ISFu8lIZDyWvoR7nLg,38
22477,UDF-ISFu8lIZDyWvoR7nLg,40
22476,UDF-ISFu8lIZDyWvoR7nLg,37
22551,fpbQ4CimqrSLOQwR5hudtw,203
22550,fpbQ4CimqrSLOQwR5hudtw,194
22560,xgUotbjWX-dHDxi6kMO_rQ,37
22672,kwJrE0uqofzouxWs3E_ATg,30
22871,ZfBKZPd2rdpW19m91YnHXw,37
22949,T9g8TZyms7C0OO-mc0LWhA,84
23019,FiVbchX3R3Enpv5xS_T93A,805
23018,FiVbchX3R3Enpv5xS_T93A,1074
23017,FiVbchX3R3Enpv5xS_T93A,1073
23016,FiVbchX3R3Enpv5xS_T93A,136
23176,w_YKOoP3El9sX2Fso_oOeg,63
23175,w_YKOoP3El9sX2Fso_oOeg,121
23174,w_YKOoP3El9sX2Fso_oOeg,65
23173,w_YKOoP3El9sX2Fso_oOeg,50
23172,w_YKOoP3El9sX2Fso_oOeg,111
23750,sKb8vw2pDujkxgFz6ocyLA,383
23749,sKb8vw2pDujkxgFz6ocyLA,346
23748,sKb8vw2pDujkxgFz6ocyLA,345
23747,sKb8vw2pDujkxgFz6ocyLA,996
23746,sKb8vw2pDujkxgFz6ocyLA,123
23745,sKb8vw2pDujkxgFz6ocyLA,84
23906,1Df5WnLX3DqN6ymlhqznaQ,382
23905,1Df5WnLX3DqN6ymlhqznaQ,685
23904,1Df5WnLX3DqN6ymlhqznaQ,451
23903,1Df5WnLX3DqN6ymlhqznaQ,238
23902,1Df5WnLX3DqN6ymlhqznaQ,97
23940,sLKpRaFns5Uqw1IEzK6obA,298
23939,sLKpRaFns5Uqw1IEzK6obA,83
24253,ug2aVelkTHKpHUcYhyVHFw,38
24754,U7G4VBrra439LgGBvV7dcg,123
24822,Fka6-e9GvibXONpiMcusrg,44
24821,Fka6-e9GvibXONpiMcusrg,38
24820,Fka6-e9GvibXONpiMcusrg,168
24850,OwnJZuSiWs839fNGZXALoQ,50
24943,FVUJirPEu65aX1JiQK0t8Q,316
24942,FVUJirPEu65aX1JiQK0t8Q,121
24941,FVUJirPEu65aX1JiQK0t8Q,65
24940,FVUJirPEu65aX1JiQK0t8Q,62
24998,Ec9wpUqP16vxdk-ZrM7QpA,50
24997,Ec9wpUqP16vxdk-ZrM7QpA,226
25065,AKuA8GxdU4hAnR7qX5pEaw,38
25064,AKuA8GxdU4hAnR7qX5pEaw,4
25063,AKuA8GxdU4hAnR7qX5pEaw,420
25062,AKuA8GxdU4hAnR7qX5pEaw,371
25061,AKuA8GxdU4hAnR7qX5pEaw,233
25060,AKuA8GxdU4hAnR7qX5pEaw,168
25059,AKuA8GxdU4hAnR7qX5pEaw,30
25058,AKuA8GxdU4hAnR7qX5pEaw,350
25287,dvkAlZ-TDdLH4DX1Xd41pA,42
25488,ZrPE7Dk3vzOLLTMAFFhCCw,131
25692,d3ygrIfiL3Ysn1tHWPh1hg,815
25691,d3ygrIfiL3Ysn1tHWPh1hg,183
25690,d3ygrIfiL3Ysn1tHWPh1hg,146
25744,UBdg5tJhLjeQlu1qZkPQIQ,22
25780,taxXuStcA_LglnpE9Fsvew,1484
25779,taxXuStcA_LglnpE9Fsvew,1191
25778,taxXuStcA_LglnpE9Fsvew,562
25777,taxXuStcA_LglnpE9Fsvew,35
25776,taxXuStcA_LglnpE9Fsvew,523
25877,bGGGWDX7vGwpFBgjWgOIww,84
25876,bGGGWDX7vGwpFBgjWgOIww,11
25875,bGGGWDX7vGwpFBgjWgOIww,8
25919,NbAKbJsd9JepDdYZK41JQQ,346
25918,NbAKbJsd9JepDdYZK41JQQ,50
25917,NbAKbJsd9JepDdYZK41JQQ,4
26098,X1h1ZW9L4fzOgAdX9FVGPQ,224
26097,X1h1ZW9L4fzOgAdX9FVGPQ,226
26096,X1h1ZW9L4fzOgAdX9FVGPQ,110
26095,X1h1ZW9L4fzOgAdX9FVGPQ,225
26094,X1h1ZW9L4fzOgAdX9FVGPQ,4
26093,X1h1ZW9L4fzOgAdX9FVGPQ,50
26165,0GKP-iL2-0FrargRMjmCfw,150
26164,0GKP-iL2-0FrargRMjmCfw,30
26163,0GKP-iL2-0FrargRMjmCfw,73
26162,0GKP-iL2-0FrargRMjmCfw,346
26161,0GKP-iL2-0FrargRMjmCfw,151
26160,0GKP-iL2-0FrargRMjmCfw,152
26350,jA5TywXjAOp_pXKxxdrjkw,1212
26349,jA5TywXjAOp_pXKxxdrjkw,628
26348,jA5TywXjAOp_pXKxxdrjkw,75
26347,jA5TywXjAOp_pXKxxdrjkw,228
26346,jA5TywXjAOp_pXKxxdrjkw,83
26345,jA5TywXjAOp_pXKxxdrjkw,430
26687,8Zqh2jwtncA3N4fWEMTvZQ,228
26686,8Zqh2jwtncA3N4fWEMTvZQ,174
26685,8Zqh2jwtncA3N4fWEMTvZQ,39
26684,8Zqh2jwtncA3N4fWEMTvZQ,20
26683,8Zqh2jwtncA3N4fWEMTvZQ,40
27287,blVwumFhigDEWsFLELjbIQ,35
27286,blVwumFhigDEWsFLELjbIQ,52
27346,FeuaUlubwfDXer9rfHfPvQ,115
27345,FeuaUlubwfDXer9rfHfPvQ,1504
27344,FeuaUlubwfDXer9rfHfPvQ,286
27451,DWpVDSFCKEXAz9HGlSS6zA,134
27450,DWpVDSFCKEXAz9HGlSS6zA,38
27449,DWpVDSFCKEXAz9HGlSS6zA,37
27542,na1KMwUzz3LUZgr1ZGt37g,42
27541,na1KMwUzz3LUZgr1ZGt37g,413
27566,9XI0qxv0rSSj3WExSpTsdw,481
27585,r-rvuy79TWxU7fi1IRuy4Q,351
27584,r-rvuy79TWxU7fi1IRuy4Q,121
27756,lKYGrmeNbbaAHG45OPIJbA,73
27755,lKYGrmeNbbaAHG45OPIJbA,295
27754,lKYGrmeNbbaAHG45OPIJbA,30
27859,wBg25ZxFK6eCxIZl7Y6Gpg,710
27867,Tg57uG23FIKqOaN_Ll3UBA,1229
27866,Tg57uG23FIKqOaN_Ll3UBA,479
27865,Tg57uG23FIKqOaN_Ll3UBA,804
27864,Tg57uG23FIKqOaN_Ll3UBA,1073
27863,Tg57uG23FIKqOaN_Ll3UBA,1219
27862,Tg57uG23FIKqOaN_Ll3UBA,136
27861,Tg57uG23FIKqOaN_Ll3UBA,343
27968,Q9jIyxV_wlVbavgGStYkLw,535
27967,Q9jIyxV_wlVbavgGStYkLw,128
27966,Q9jIyxV_wlVbavgGStYkLw,612
27965,Q9jIyxV_wlVbavgGStYkLw,115
27964,Q9jIyxV_wlVbavgGStYkLw,82
28216,Yv7uZYJ5HJayw7kcxLq_xw,84
28289,HNp_PQIk457sc-IHKYZReQ,42
28288,HNp_PQIk457sc-IHKYZReQ,413
28287,HNp_PQIk457sc-IHKYZReQ,548
28341,o9qmipmjxvwDgcSFwgUXdw,4
28340,o9qmipmjxvwDgcSFwgUXdw,6
28570,BlUZMe9dml99IxiLwEiMww,42
28917,onkL4aI6E5vJgbmwOhsgtQ,436
28916,onkL4aI6E5vJgbmwOhsgtQ,26
28915,onkL4aI6E5vJgbmwOhsgtQ,42
28914,onkL4aI6E5vJgbmwOhsgtQ,88
28976,n6_ah26nj9V6eo7PZNUQzg,37
28984,E2MQaz9RJwRwMXUwZVR5zg,236
28983,E2MQaz9RJwRwMXUwZVR5zg,30
28982,E2MQaz9RJwRwMXUwZVR5zg,384
29042,iwIoMjTaxJKhlgJ7J6mn2A,1521
29041,iwIoMjTaxJKhlgJ7J6mn2A,42
29040,iwIoMjTaxJKhlgJ7J6mn2A,1290
29039,iwIoMjTaxJKhlgJ7J6mn2A,373
29038,iwIoMjTaxJKhlgJ7J6mn2A,374
29113,2xNMyd4Gjf-IHlVOw6BJqQ,253
29483,3Dt25pQzLnc7QiWud_sBlg,329
29482,3Dt25pQzLnc7QiWud_sBlg,495
29481,3Dt25pQzLnc7QiWud_sBlg,684
